NORTHING,EASTING,LATITUDE,LONGITUDE,ELEVATION,ASPECT,SLOPE,MASK
1094300,2630900,45.9996,7.8375,2857.93,180.16,17.32,0
1094300,2631100,45.9995,7.8401,2905.71,237.13,6.79,0
1094300,2631300,45.9995,7.8427,2909.43,318.38,7.94,0
1094300,2631500,45.9995,7.8452,2926.73,276.77,13.02,0
1094300,2631700,45.9995,7.8478,2926.92,276.61,16.12,1
1094300,2631900,45.9995,7.8504,2973.34,178.44,21.55,1
1094300,2632100,45.9995,7.8530,3008.37,250.78,4.75,1
1094300,2632300,45.9995,7.8556,3025.93,17.61,4.29,1
1094300,2632500,45.9995,7.8581,3027.88,318.35,3.95,1
1094300,2632700,45.9995,7.8607,3058.01,258.42,10.78,1
1094300,2632900,45.9995,7.8633,3091.64,249.46,8.96,1
1094300,2633100,45.9994,7.8659,3102.12,34.84,3.92,1
1094300,2633300,45.9994,7.8685,3113.11,46.96,5.95,1
1094300,2633500,45.9994,7.8710,3128.89,13.59,10.28,1
1094300,2633700,45.9994,7.8736,3166.63,12.63,13.60,1
1094300,2633900,45.9994,7.8762,3213.26,136.50,12.99,1
1094300,2634100,45.9994,7.8788,3238.24,200.59,8.72,1
1094300,2634300,45.9994,7.8814,3239.81,40.45,4.81,1
1094300,2634500,45.9994,7.8840,3257.70,263.44,7.75,1
1094300,2634700,45.9994,7.8865,3276.96,352.95,4.79,1
1094300,2634900,45.9994,7.8891,3298.27,259.65,6.69,1
1094300,2635100,45.9993,7.8917,3311.36,25.73,10.59,1
1094300,2635300,45.9993,7.8943,3349.33,239.23,5.44,1
1094300,2635500,45.9993,7.8969,3388.34,321.52,21.59,1
1094300,2635700,45.9993,7.8994,3431.20,18.47,10.52,1
1094300,2635900,45.9993,7.9020,3468.61,31.31,9.71,1
1094300,2636100,45.9993,7.9046,3501.59,45.70,17.26,1
1094300,2636300,45.9993,7.9072,3569.78,181.73,26.03,0
1094300,2636500,45.9993,7.9098,3402.34,235.60,18.46,0
1094300,2636700,45.9993,7.9123,3364.98,237.85,26.83,0
1094300,2636900,45.9993,7.9149,3326.27,237.71,17.10,0
1094500,2630100,46.0014,7.8272,2737.93,318.34,25.86,0
1094500,2630300,46.0014,7.8298,2765.68,278.20,9.50,0
1094500,2630500,46.0014,7.8323,2769.94,297.63,11.13,0
1094500,2630700,46.0014,7.8349,2792.90,266.64,8.77,0
1094500,2630900,46.0014,7.8375,2872.01,34.24,27.03,0
1094500,2631100,46.0013,7.8401,2888.43,3.85,17.02,0
1094500,2631300,46.0013,7.8427,2883.30,205.91,14.40,0
1094500,2631500,46.0013,7.8452,2890.99,249.78,2.85,1
1094500,2631700,46.0013,7.8478,2913.82,28.34,28.96,1
1094500,2631900,46.0013,7.8504,2979.12,164.41,19.60,1
1094500,2632100,46.0013,7.8530,2996.86,231.94,12.99,1
1094500,2632300,46.0013,7.8556,3006.86,195.95,9.61,1
1094500,2632500,46.0013,7.8582,3009.65,269.85,9.15,1
1094500,2632700,46.0013,7.8607,3049.29,180.19,22.37,1
1094500,2632900,46.0013,7.8633,3082.49,235.92,24.07,1
1094500,2633100,46.0012,7.8659,3092.09,303.77,7.64,1
1094500,2633300,46.0012,7.8685,3126.28,35.25,10.56,1
1094500,2633500,46.0012,7.8711,3148.81,65.09,12.47,1
1094500,2633700,46.0012,7.8736,3176.57,56.78,28.75,1
1094500,2633900,46.0012,7.8762,3203.20,111.71,26.39,1
1094500,2634100,46.0012,7.8788,3223.92,309.85,8.57,1
1094500,2634300,46.0012,7.8814,3245.77,231.60,7.57,1
1094500,2634500,46.0012,7.8840,3251.38,287.31,2.57,1
1094500,2634700,46.0012,7.8865,3267.95,320.16,12.84,1
1094500,2634900,46.0012,7.8891,3308.63,67.22,9.52,1
1094500,2635100,46.0011,7.8917,3320.10,77.16,6.79,1
1094500,2635300,46.0011,7.8943,3355.94,61.17,22.85,1
1094500,2635500,46.0011,7.8969,3391.71,54.43,22.49,1
1094500,2635700,46.0011,7.8995,3449.54,44.38,24.27,1
1094500,2635900,46.0011,7.9020,3497.49,47.41,11.68,1
1094500,2636100,46.0011,7.9046,3522.56,35.15,6.09,1
1094500,2636300,46.0011,7.9072,3436.21,221.41,55.77,0
1094500,2636500,46.0011,7.9098,3337.87,206.48,14.98,0
1094500,2636700,46.0011,7.9124,3307.16,253.16,25.00,0
1094500,2636900,46.0011,7.9149,3255.30,249.08,25.26,0
1094700,2630100,46.0032,7.8272,2703.02,337.33,20.77,0
1094700,2630300,46.0032,7.8298,2760.29,71.50,20.56,0
1094700,2630500,46.0032,7.8324,2804.66,56.49,33.81,0
1094700,2630700,46.0032,7.8349,2824.58,25.16,37.26,0
1094700,2630900,46.0032,7.8375,2880.48,168.18,10.14,0
1094700,2631100,46.0031,7.8401,2834.61,214.20,54.46,0
1094700,2631300,46.0031,7.8427,2863.72,178.97,24.26,0
1094700,2631500,46.0031,7.8453,2862.86,27.02,42.25,1
1094700,2631700,46.0031,7.8478,2927.08,97.52,16.94,0
1094700,2631900,46.0031,7.8504,2922.56,316.73,12.68,0
1094700,2632100,46.0031,7.8530,2955.04,291.30,14.12,1
1094700,2632300,46.0031,7.8556,2962.72,295.73,10.43,1
1094700,2632500,46.0031,7.8582,2977.32,325.63,8.92,1
1094700,2632700,46.0031,7.8607,3025.14,304.64,16.63,1
1094700,2632900,46.0031,7.8633,3043.07,314.00,9.58,1
1094700,2633100,46.0030,7.8659,3098.26,238.06,10.74,1
1094700,2633300,46.0030,7.8685,3125.97,295.04,11.83,1
1094700,2633500,46.0030,7.8711,3150.27,330.29,18.81,1
1094700,2633700,46.0030,7.8737,3173.11,291.91,17.87,1
1094700,2633900,46.0030,7.8762,3190.58,272.42,7.10,1
1094700,2634100,46.0030,7.8788,3197.91,312.04,9.01,1
1094700,2634300,46.0030,7.8814,3224.23,299.29,15.31,1
1094700,2634500,46.0030,7.8840,3257.10,80.75,16.93,1
1094700,2634700,46.0030,7.8866,3285.15,72.42,12.31,1
1094700,2634900,46.0030,7.8891,3334.40,98.03,26.10,1
1094700,2635100,46.0029,7.8917,3356.51,25.96,16.42,1
1094700,2635300,46.0029,7.8943,3403.61,38.74,15.14,1
1094700,2635500,46.0029,7.8969,3435.61,62.32,16.60,1
1094700,2635700,46.0029,7.8995,3474.57,29.11,13.84,1
1094700,2635900,46.0029,7.9021,3507.91,42.72,13.22,1
1094700,2636100,46.0029,7.9046,3537.67,59.13,12.88,1
1094700,2636300,46.0029,7.9072,3433.05,179.52,58.88,0
1094700,2636500,46.0029,7.9098,3295.23,206.98,49.27,0
1094700,2636700,46.0029,7.9124,3234.83,212.57,35.03,0
1094700,2636900,46.0029,7.9150,3197.65,308.74,4.86,0
1094900,2630100,46.0050,7.8272,2746.00,19.05,33.17,0
1094900,2630300,46.0050,7.8298,2766.41,246.99,20.87,0
1094900,2630500,46.0050,7.8324,2762.76,258.21,32.10,0
1094900,2630700,46.0050,7.8349,2772.42,258.68,38.18,0
1094900,2630900,46.0050,7.8375,2782.42,290.70,30.59,0
1094900,2631100,46.0049,7.8401,2727.69,318.06,18.73,0
1094900,2631300,46.0049,7.8427,2765.99,317.42,20.62,0
1094900,2631500,46.0049,7.8453,2842.70,320.58,32.62,0
1094900,2631700,46.0049,7.8479,2855.26,296.05,13.59,0
1094900,2631900,46.0049,7.8504,2894.58,319.53,14.38,1
1094900,2632100,46.0049,7.8530,2920.86,320.08,6.92,1
1094900,2632300,46.0049,7.8556,2938.91,303.22,8.80,1
1094900,2632500,46.0049,7.8582,2969.53,8.04,23.03,1
1094900,2632700,46.0049,7.8608,3002.32,327.30,7.30,1
1094900,2632900,46.0049,7.8633,3033.04,44.89,18.06,1
1094900,2633100,46.0048,7.8659,3075.37,15.92,21.10,1
1094900,2633300,46.0048,7.8685,3127.40,166.24,7.33,1
1094900,2633500,46.0048,7.8711,3152.41,243.97,4.50,1
1094900,2633700,46.0048,7.8737,3184.61,55.01,21.69,0
1094900,2633900,46.0048,7.8763,3221.86,55.18,34.04,0
1094900,2634100,46.0048,7.8788,3272.69,71.61,20.60,0
1094900,2634300,46.0048,7.8814,3322.33,80.53,25.77,0
1094900,2634500,46.0048,7.8840,3350.49,29.82,38.25,0
1094900,2634700,46.0048,7.8866,3381.68,63.86,38.08,0
1094900,2634900,46.0048,7.8892,3453.71,79.98,34.67,0
1094900,2635100,46.0047,7.8917,3524.42,112.33,40.81,0
1094900,2635300,46.0047,7.8943,3558.18,41.36,55.72,0
1094900,2635500,46.0047,7.8969,3521.18,96.70,47.16,0
1094900,2635700,46.0047,7.8995,3583.67,35.99,40.58,0
1094900,2635900,46.0047,7.9021,3674.50,71.48,40.79,0
1094900,2636100,46.0047,7.9047,3678.20,39.24,17.09,0
1094900,2636300,46.0047,7.9072,3463.38,149.68,50.76,0
1094900,2636500,46.0047,7.9098,3261.60,226.46,19.90,0
1094900,2636700,46.0047,7.9124,3209.99,181.58,8.02,0
1094900,2636900,46.0047,7.9150,3180.48,241.70,6.57,0
1095100,2630100,46.0068,7.8272,2690.46,266.24,31.27,0
1095100,2630300,46.0068,7.8298,2669.60,249.35,41.95,0
1095100,2630500,46.0068,7.8324,2662.04,252.87,23.87,0
1095100,2630700,46.0068,7.8350,2652.54,291.06,52.67,0
1095100,2630900,46.0067,7.8375,2677.50,189.49,26.07,0
1095100,2631100,46.0067,7.8401,2706.82,274.11,16.77,0
1095100,2631300,46.0067,7.8427,2718.95,313.04,47.46,0
1095100,2631500,46.0067,7.8453,2768.63,281.55,42.71,1
1095100,2631700,46.0067,7.8479,2824.71,269.92,9.26,1
1095100,2631900,46.0067,7.8504,2854.89,319.79,23.37,1
1095100,2632100,46.0067,7.8530,2886.34,296.37,12.33,1
1095100,2632300,46.0067,7.8556,2924.62,337.26,9.83,1
1095100,2632500,46.0067,7.8582,2972.86,51.45,23.71,1
1095100,2632700,46.0067,7.8608,3037.04,60.83,27.29,0
1095100,2632900,46.0067,7.8634,3090.58,80.77,37.94,0
1095100,2633100,46.0066,7.8659,3115.53,85.18,36.83,0
1095100,2633300,46.0066,7.8685,3146.36,90.79,21.31,0
1095100,2633500,46.0066,7.8711,3176.31,51.87,35.84,0
1095100,2633700,46.0066,7.8737,3278.17,191.20,38.72,0
1095100,2633900,46.0066,7.8763,3405.80,295.75,31.83,0
1095100,2634100,46.0066,7.8788,3384.69,121.73,46.22,0
1095100,2634300,46.0066,7.8814,3424.59,79.63,36.88,0
1095100,2634500,46.0066,7.8840,3491.76,49.22,57.71,0
1095100,2634700,46.0066,7.8866,3537.17,89.65,38.23,0
1095100,2634900,46.0066,7.8892,3644.45,125.56,13.51,0
1095100,2635100,46.0065,7.8918,3683.45,75.34,26.34,1
1095100,2635300,46.0065,7.8943,3735.22,78.70,18.31,1
1095100,2635500,46.0065,7.8969,3765.19,95.39,20.02,1
1095100,2635700,46.0065,7.8995,3781.02,39.30,29.07,1
1095100,2635900,46.0065,7.9021,3791.13,94.04,9.44,1
1095100,2636100,46.0065,7.9047,3774.55,141.94,33.03,1
1095100,2636300,46.0065,7.9072,3628.14,173.53,69.87,0
1095100,2636500,46.0065,7.9098,3349.57,201.07,52.75,0
1095100,2636700,46.0065,7.9124,3200.51,168.89,14.53,0
1095100,2636900,46.0064,7.9150,3169.26,208.79,11.09,0
1095300,2630100,46.0086,7.8272,2575.36,253.52,35.78,0
1095300,2630300,46.0086,7.8298,2575.31,233.55,29.06,0
1095300,2630500,46.0086,7.8324,2568.16,58.14,14.06,0
1095300,2630700,46.0086,7.8350,2576.54,302.30,10.56,1
1095300,2630900,46.0085,7.8376,2619.55,280.12,13.83,1
1095300,2631100,46.0085,7.8401,2667.59,34.26,8.00,1
1095300,2631300,46.0085,7.8427,2721.91,38.70,17.88,1
1095300,2631500,46.0085,7.8453,2770.92,327.98,11.92,1
1095300,2631700,46.0085,7.8479,2798.99,329.02,8.59,1
1095300,2631900,46.0085,7.8505,2837.68,329.10,8.61,1
1095300,2632100,46.0085,7.8530,2856.49,282.29,15.38,0
1095300,2632300,46.0085,7.8556,2965.87,39.76,44.23,0
1095300,2632500,46.0085,7.8582,3119.24,27.60,56.77,0
1095300,2632700,46.0085,7.8608,3205.14,254.68,23.97,0
1095300,2632900,46.0085,7.8634,3197.99,272.80,37.20,0
1095300,2633100,46.0084,7.8660,3225.62,166.50,21.00,0
1095300,2633300,46.0084,7.8685,3244.37,101.43,16.42,1
1095300,2633500,46.0084,7.8711,3256.52,89.65,31.82,1
1095300,2633700,46.0084,7.8737,3285.95,29.93,19.98,1
1095300,2633900,46.0084,7.8763,3347.86,354.01,12.92,1
1095300,2634100,46.0084,7.8789,3427.28,259.92,24.73,1
1095300,2634300,46.0084,7.8814,3592.63,1.73,39.23,0
1095300,2634500,46.0084,7.8840,3705.74,45.69,43.58,0
1095300,2634700,46.0084,7.8866,3751.36,93.85,62.79,0
1095300,2634900,46.0084,7.8892,3784.18,44.60,63.19,0
1095300,2635100,46.0083,7.8918,3737.79,94.19,27.75,1
1095300,2635300,46.0083,7.8944,3776.94,16.83,12.05,1
1095300,2635500,46.0083,7.8969,3798.76,74.31,6.49,1
1095300,2635700,46.0083,7.8995,3813.74,36.81,7.40,1
1095300,2635900,46.0083,7.9021,3833.05,294.50,2.90,1
1095300,2636100,46.0083,7.9047,3810.70,199.14,11.76,1
1095300,2636300,46.0083,7.9073,3643.32,139.33,29.78,0
1095300,2636500,46.0083,7.9098,3462.60,145.69,44.28,0
1095300,2636700,46.0083,7.9124,3224.40,158.91,56.67,0
1095300,2636900,46.0082,7.9150,3150.34,215.62,19.17,0
1095500,2630100,46.0104,7.8272,2551.85,251.71,0.06,0
1095500,2630300,46.0104,7.8298,2552.17,69.35,11.33,0
1095500,2630500,46.0104,7.8324,2578.66,61.15,21.32,0
1095500,2630700,46.0104,7.8350,2615.36,38.93,18.67,0
1095500,2630900,46.0103,7.8376,2641.15,57.09,25.42,0
1095500,2631100,46.0103,7.8401,2682.22,77.12,26.44,1
1095500,2631300,46.0103,7.8427,2733.57,74.78,28.62,1
1095500,2631500,46.0103,7.8453,2765.84,74.75,20.80,1
1095500,2631700,46.0103,7.8479,2804.59,59.82,20.36,0
1095500,2631900,46.0103,7.8505,2882.55,25.46,23.34,0
1095500,2632100,46.0103,7.8531,2940.53,43.81,31.09,0
1095500,2632300,46.0103,7.8556,2999.07,298.06,19.94,1
1095500,2632500,46.0103,7.8582,3053.22,10.04,15.88,1
1095500,2632700,46.0103,7.8608,3103.94,12.70,15.75,1
1095500,2632900,46.0103,7.8634,3167.42,7.79,19.97,1
1095500,2633100,46.0102,7.8660,3216.89,15.79,14.00,1
1095500,2633300,46.0102,7.8685,3251.89,19.39,14.59,1
1095500,2633500,46.0102,7.8711,3309.27,77.30,10.03,1
1095500,2633700,46.0102,7.8737,3314.43,179.94,2.02,1
1095500,2633900,46.0102,7.8763,3357.35,1.79,16.04,1
1095500,2634100,46.0102,7.8789,3437.36,18.84,44.20,1
1095500,2634300,46.0102,7.8815,3611.63,13.19,41.41,0
1095500,2634500,46.0102,7.8840,3742.48,179.87,29.50,1
1095500,2634700,46.0102,7.8866,3844.03,328.33,29.62,1
1095500,2634900,46.0102,7.8892,3883.85,269.67,33.39,1
1095500,2635100,46.0101,7.8918,3894.59,116.85,28.49,1
1095500,2635300,46.0101,7.8944,3909.34,136.65,57.53,0
1095500,2635500,46.0101,7.8970,3834.03,86.38,21.56,1
1095500,2635700,46.0101,7.8995,3840.88,78.59,13.58,1
1095500,2635900,46.0101,7.9021,3842.33,100.06,10.55,1
1095500,2636100,46.0101,7.9047,3830.29,110.89,15.06,1
1095500,2636300,46.0101,7.9073,3593.63,202.63,54.59,0
1095500,2636500,46.0101,7.9099,3378.88,209.82,25.63,0
1095500,2636700,46.0101,7.9124,3303.26,212.19,28.60,0
1095500,2636900,46.0100,7.9150,3218.78,115.82,6.88,0
1095700,2630100,46.0122,7.8273,2593.80,83.39,35.34,0
1095700,2630300,46.0122,7.8298,2637.66,67.41,30.46,0
1095700,2630500,46.0122,7.8324,2693.81,84.63,34.31,0
1095700,2630700,46.0122,7.8350,2734.87,82.35,39.67,0
1095700,2630900,46.0121,7.8376,2764.78,83.62,36.75,0
1095700,2631100,46.0121,7.8402,2796.47,79.23,37.75,0
1095700,2631300,46.0121,7.8427,2873.52,72.85,44.07,0
1095700,2631500,46.0121,7.8453,2896.28,73.05,23.72,0
1095700,2631700,46.0121,7.8479,2944.10,97.32,49.20,0
1095700,2631900,46.0121,7.8505,2962.43,103.60,26.05,0
1095700,2632100,46.0121,7.8531,3012.18,101.57,31.31,0
1095700,2632300,46.0121,7.8557,3040.08,76.70,23.57,0
1095700,2632500,46.0121,7.8582,3062.68,70.82,33.55,0
1095700,2632700,46.0121,7.8608,3115.92,84.97,38.25,1
1095700,2632900,46.0121,7.8634,3182.51,313.27,25.89,1
1095700,2633100,46.0120,7.8660,3234.38,261.69,7.67,1
1095700,2633300,46.0120,7.8686,3273.32,342.36,14.25,1
1095700,2633500,46.0120,7.8711,3327.33,208.55,6.71,1
1095700,2633700,46.0120,7.8737,3349.15,50.58,15.35,1
1095700,2633900,46.0120,7.8763,3393.34,42.66,15.92,1
1095700,2634100,46.0120,7.8789,3459.76,327.91,22.43,1
1095700,2634300,46.0120,7.8815,3529.04,299.27,24.08,1
1095700,2634500,46.0120,7.8841,3563.62,299.15,41.91,1
1095700,2634700,46.0120,7.8866,3696.97,286.03,25.06,1
1095700,2634900,46.0120,7.8892,3703.80,281.82,12.94,1
1095700,2635100,46.0119,7.8918,3776.67,325.99,36.38,1
1095700,2635300,46.0119,7.8944,3954.76,348.90,44.69,0
1095700,2635500,46.0119,7.8970,4038.42,78.54,49.88,0
1095700,2635700,46.0119,7.8995,4007.66,107.76,51.78,0
1095700,2635900,46.0119,7.9021,3985.93,78.11,53.94,0
1095700,2636100,46.0119,7.9047,3981.65,92.54,55.86,0
1095700,2636300,46.0119,7.9073,3639.10,153.98,68.70,0
1095700,2636500,46.0119,7.9099,3330.63,203.14,27.72,0
1095700,2636700,46.0119,7.9125,3281.82,179.70,26.66,0
1095700,2636900,46.0118,7.9150,3240.08,140.79,18.37,0
1095900,2630100,46.0140,7.8273,2710.91,64.66,40.88,0
1095900,2630300,46.0140,7.8298,2759.93,115.40,61.53,0
1095900,2630500,46.0140,7.8324,2794.33,47.75,30.66,0
1095900,2630700,46.0140,7.8350,2855.71,52.06,31.23,0
1095900,2630900,46.0139,7.8376,2920.89,52.65,38.56,0
1095900,2631100,46.0139,7.8402,2993.57,92.01,62.71,0
1095900,2631300,46.0139,7.8428,3012.01,101.30,56.32,0
1095900,2631500,46.0139,7.8453,2988.73,78.25,24.22,0
1095900,2631700,46.0139,7.8479,3021.71,91.31,30.59,0
1095900,2631900,46.0139,7.8505,3068.35,56.01,37.05,0
1095900,2632100,46.0139,7.8531,3141.50,62.02,36.91,0
1095900,2632300,46.0139,7.8557,3189.57,93.17,49.17,0
1095900,2632500,46.0139,7.8582,3241.48,81.13,56.19,0
1095900,2632700,46.0139,7.8608,3330.34,73.68,56.12,0
1095900,2632900,46.0139,7.8634,3315.24,84.83,51.61,0
1095900,2633100,46.0138,7.8660,3317.75,58.94,35.88,0
1095900,2633300,46.0138,7.8686,3291.62,114.94,30.25,1
1095900,2633500,46.0138,7.8712,3320.36,355.86,14.93,1
1095900,2633700,46.0138,7.8737,3373.03,172.22,9.32,1
1095900,2633900,46.0138,7.8763,3396.60,178.63,2.42,1
1095900,2634100,46.0138,7.8789,3451.86,322.10,31.03,1
1095900,2634300,46.0138,7.8815,3507.55,323.32,23.93,1
1095900,2634500,46.0138,7.8841,3563.09,98.44,26.27,1
1095900,2634700,46.0138,7.8867,3630.58,176.00,20.18,1
1095900,2634900,46.0138,7.8892,3684.62,91.85,11.77,1
1095900,2635100,46.0137,7.8918,3795.10,30.54,50.35,0
1095900,2635300,46.0137,7.8944,3987.64,35.31,53.17,0
1095900,2635500,46.0137,7.8970,4090.52,284.70,20.38,0
1095900,2635700,46.0137,7.8996,4123.59,338.99,16.24,0
1095900,2635900,46.0137,7.9021,4130.58,236.71,48.01,0
1095900,2636100,46.0137,7.9047,4073.20,267.24,43.86,0
1095900,2636300,46.0137,7.9073,3806.94,218.82,45.88,0
1095900,2636500,46.0137,7.9099,3341.13,140.98,24.88,0
1095900,2636700,46.0137,7.9125,3272.86,169.15,14.39,0
1095900,2636900,46.0136,7.9151,3216.15,204.31,13.81,0
1096100,2630100,46.0158,7.8273,2767.00,95.19,22.26,0
1096100,2630300,46.0158,7.8299,2812.69,149.05,10.30,0
1096100,2630500,46.0158,7.8324,2875.74,30.90,28.97,0
1096100,2630700,46.0158,7.8350,2958.98,291.12,20.39,0
1096100,2630900,46.0157,7.8376,2996.96,66.51,24.26,0
1096100,2631100,46.0157,7.8402,3067.23,71.01,31.00,0
1096100,2631300,46.0157,7.8428,3129.44,322.80,22.55,0
1096100,2631500,46.0157,7.8454,3231.84,90.47,51.12,0
1096100,2631700,46.0157,7.8479,3177.04,96.64,47.63,0
1096100,2631900,46.0157,7.8505,3271.75,69.04,57.11,0
1096100,2632100,46.0157,7.8531,3299.54,116.63,14.40,0
1096100,2632300,46.0157,7.8557,3349.73,86.86,29.84,0
1096100,2632500,46.0157,7.8583,3343.00,194.65,17.29,0
1096100,2632700,46.0157,7.8608,3392.23,56.12,46.55,0
1096100,2632900,46.0157,7.8634,3427.96,21.61,46.60,0
1096100,2633100,46.0156,7.8660,3527.31,349.35,37.37,0
1096100,2633300,46.0156,7.8686,3527.79,72.76,64.16,0
1096100,2633500,46.0156,7.8712,3512.72,110.17,54.38,0
1096100,2633700,46.0156,7.8738,3417.85,99.35,34.88,0
1096100,2633900,46.0156,7.8763,3404.34,81.83,9.09,1
1096100,2634100,46.0156,7.8789,3435.60,34.66,7.92,1
1096100,2634300,46.0156,7.8815,3472.24,324.21,13.23,1
1096100,2634500,46.0156,7.8841,3571.01,328.59,43.06,1
1096100,2634700,46.0156,7.8867,3733.88,351.79,38.50,0
1096100,2634900,46.0156,7.8892,3888.08,95.18,38.48,1
1096100,2635100,46.0155,7.8918,3946.04,329.13,20.20,0
1096100,2635300,46.0155,7.8944,4001.40,338.34,17.69,0
1096100,2635500,46.0155,7.8970,4048.39,307.76,10.61,0
1096100,2635700,46.0155,7.8996,4058.87,225.94,52.14,0
1096100,2635900,46.0155,7.9022,3960.89,266.51,31.90,0
1096100,2636100,46.0155,7.9047,3935.87,238.86,24.54,0
1096100,2636300,46.0155,7.9073,3726.55,203.37,56.59,0
1096100,2636500,46.0155,7.9099,3452.94,116.79,36.52,0
1096100,2636700,46.0155,7.9125,3287.60,109.15,26.50,0
1096100,2636900,46.0154,7.9151,3226.81,126.18,24.28,0
1096300,2630100,46.0176,7.8273,2836.42,52.02,26.54,0
1096300,2630300,46.0176,7.8299,2856.48,79.83,36.76,0
1096300,2630500,46.0176,7.8325,2904.11,49.03,44.95,0
1096300,2630700,46.0176,7.8350,3000.19,17.05,33.38,0
1096300,2630900,46.0175,7.8376,3096.56,61.68,42.70,0
1096300,2631100,46.0175,7.8402,3176.11,52.11,46.36,0
1096300,2631300,46.0175,7.8428,3136.72,229.64,30.31,0
1096300,2631500,46.0175,7.8454,3227.26,330.93,37.88,0
1096300,2631700,46.0175,7.8479,3203.26,256.09,32.00,0
1096300,2631900,46.0175,7.8505,3210.56,319.78,30.55,0
1096300,2632100,46.0175,7.8531,3281.89,355.35,31.15,0
1096300,2632300,46.0175,7.8557,3382.48,199.35,12.22,0
1096300,2632500,46.0175,7.8583,3428.87,344.00,12.21,0
1096300,2632700,46.0175,7.8609,3460.50,119.24,18.26,0
1096300,2632900,46.0174,7.8634,3482.54,326.82,19.56,0
1096300,2633100,46.0174,7.8660,3558.17,12.12,19.26,0
1096300,2633300,46.0174,7.8686,3614.19,33.16,13.39,0
1096300,2633500,46.0174,7.8712,3636.89,83.53,6.51,0
1096300,2633700,46.0174,7.8738,3616.43,73.62,51.72,0
1096300,2633900,46.0174,7.8764,3576.21,153.96,54.93,0
1096300,2634100,46.0174,7.8789,3475.83,79.86,23.23,1
1096300,2634300,46.0174,7.8815,3501.12,73.47,15.72,1
1096300,2634500,46.0174,7.8841,3570.14,180.49,28.34,1
1096300,2634700,46.0174,7.8867,3721.94,39.40,36.26,1
1096300,2634900,46.0173,7.8893,3830.32,260.64,33.74,0
1096300,2635100,46.0173,7.8918,3849.77,311.76,33.03,0
1096300,2635300,46.0173,7.8944,3932.77,291.01,23.37,0
1096300,2635500,46.0173,7.8970,3990.45,289.47,22.22,0
1096300,2635700,46.0173,7.8996,3912.05,207.18,28.42,0
1096300,2635900,46.0173,7.9022,3892.01,256.69,16.10,0
1096300,2636100,46.0173,7.9048,3882.84,273.58,11.36,0
1096300,2636300,46.0173,7.9073,3822.76,144.74,78.73,0
1096300,2636500,46.0173,7.9099,3585.76,198.71,42.47,0
1096300,2636700,46.0173,7.9125,3415.79,153.86,60.55,0
1096300,2636900,46.0172,7.9151,3335.01,100.33,28.86,0
1096500,2630100,46.0194,7.8273,2948.76,70.67,31.60,0
1096500,2630300,46.0194,7.8299,2995.94,73.53,30.43,0
1096500,2630500,46.0194,7.8325,3118.44,72.24,31.81,0
1096500,2630700,46.0194,7.8350,3151.99,167.79,36.92,0
1096500,2630900,46.0193,7.8376,3113.69,307.97,39.19,0
1096500,2631100,46.0193,7.8402,3153.28,247.60,40.08,0
1096500,2631300,46.0193,7.8428,3066.41,314.49,18.20,0
1096500,2631500,46.0193,7.8454,3156.65,258.71,49.26,0
1096500,2631700,46.0193,7.8480,3122.32,266.70,13.88,0
1096500,2631900,46.0193,7.8505,3158.02,319.76,23.29,0
1096500,2632100,46.0193,7.8531,3245.85,282.59,42.49,0
1096500,2632300,46.0193,7.8557,3336.47,293.09,41.48,0
1096500,2632500,46.0193,7.8583,3377.03,274.78,29.69,0
1096500,2632700,46.0193,7.8609,3382.23,292.00,21.53,0
1096500,2632900,46.0192,7.8635,3464.00,352.03,26.66,0
1096500,2633100,46.0192,7.8660,3546.86,322.19,21.45,0
1096500,2633300,46.0192,7.8686,3611.12,313.38,27.92,0
1096500,2633500,46.0192,7.8712,3661.76,344.13,18.98,0
1096500,2633700,46.0192,7.8738,3715.43,298.71,18.69,0
1096500,2633900,46.0192,7.8764,3735.91,72.01,18.14,0
1096500,2634100,46.0192,7.8789,3710.53,107.22,47.13,0
1096500,2634300,46.0192,7.8815,3576.76,253.73,21.18,0
1096500,2634500,46.0192,7.8841,3606.84,51.37,24.29,1
1096500,2634700,46.0192,7.8867,3773.99,330.72,32.67,0
1096500,2634900,46.0191,7.8893,3738.01,279.33,32.69,0
1096500,2635100,46.0191,7.8919,3751.42,306.01,22.14,0
1096500,2635300,46.0191,7.8944,3837.42,347.82,24.83,0
1096500,2635500,46.0191,7.8970,3909.88,308.80,19.64,0
1096500,2635700,46.0191,7.8996,3826.24,273.08,20.31,0
1096500,2635900,46.0191,7.9022,3828.82,238.18,19.17,0
1096500,2636100,46.0191,7.9048,3854.47,297.31,12.36,0
1096500,2636300,46.0191,7.9074,3859.32,235.56,18.02,0
1096500,2636500,46.0191,7.9099,3752.17,151.65,63.81,0
1096500,2636700,46.0191,7.9125,3527.73,103.02,45.02,0
1096500,2636900,46.0190,7.9151,3383.29,110.41,28.67,0
1096700,2630100,46.0212,7.8273,3103.91,52.73,38.37,0
1096700,2630300,46.0212,7.8299,3135.06,85.97,41.62,0
1096700,2630500,46.0212,7.8325,3178.94,210.83,50.99,0
1096700,2630700,46.0212,7.8351,2998.00,314.07,12.37,0
1096700,2630900,46.0211,7.8376,3027.14,290.37,21.18,0
1096700,2631100,46.0211,7.8402,3056.22,339.85,20.84,0
